L 07/11/2012 - 16:25:23: Loading map "cs_assault"
L 07/11/2012 - 16:26:21: "where's-the-ammo<4><STEAM_0:0:32369201><TERRORIST>" killed "Panarchus<2><STEAM_0:1:17858699><CT>" with "glock" (headshot) (attacker_position "5546 5409 -864") (victim_position "5581 5201 -808")
L 07/11/2012 - 16:37:07: "Panarchus<2><STEAM_0:1:17858699><TERRORIST>" killed "tomwall<3><STEAM_0:1:30783438><CT>" with "ak47" (attacker_position "5776 4304 -506") (victim_position "5767 4413 -442")
L 07/11/2012 - 16:37:19: "clutchnasty<8><STEAM_0:1:33443748><TERRORIST>" killed "Cranky<5><STEAM_0:0:5130812><CT>" with "ak47" (attacker_position "6776 5382 -872") (victim_position "4820 5157 -800")
L 07/11/2012 - 16:37:37: "Panarchus<2><STEAM_0:1:17858699><TERRORIST>" killed "Veilrap<6><STEAM_0:0:4190636><CT>" with "ak47" (attacker_position "5355 6334 -872") (victim_position "5168 6608 -799")
L 07/11/2012 - 16:38:17: "tomwall<3><STEAM_0:1:30783438><CT>" killed "Panarchus<2><STEAM_0:1:17858699><TERRORIST>" with "m4a1" (headshot) (attacker_position "5190 4858 -832") (victim_position "5371 4722 -768")
L 07/11/2012 - 16:38:18: "clutchnasty<8><STEAM_0:1:33443748><TERRORIST>" killed "tomwall<3><STEAM_0:1:30783438><CT>" with "ak47" (headshot) (attacker_position "5276 4894 -611") (victim_position "5202 4931 -768")
L 07/11/2012 - 16:38:58: "where's-the-ammo<4><STEAM_0:0:32369201><TERRORIST>" killed "Veilrap<6><STEAM_0:0:4190636><CT>" with "g3sg1" (attacker_position "6402 4680 -608") (victim_position "5655 3736 -544")
L 07/11/2012 - 16:39:43: "tomwall<3><STEAM_0:1:30783438><CT>" killed "where's-the-ammo<4><STEAM_0:0:32369201><TERRORIST>" with "m4a1" (attacker_position "6298 3880 -608") (victim_position "6397 3959 -544")
L 07/11/2012 - 16:39:59: "Veilrap<6><STEAM_0:0:4190636><CT>" killed "clutchnasty<8><STEAM_0:1:33443748><TERRORIST>" with "aug" (headshot) (attacker_position "4953 4240 -864") (victim_position "4808 4438 -800")
L 07/11/2012 - 16:40:03: "PJofT35<7><STEAM_0:0:32612111><TERRORIST>" killed "Panarchus<2><STEAM_0:1:17858699><CT>" with "ak47" (attacker_position "6420 4936 -608") (victim_position "6404 4462 -544")
L 07/11/2012 - 16:40:06: "tomwall<3><STEAM_0:1:30783438><CT>" killed "PJofT35<7><STEAM_0:0:32612111><TERRORIST>" with "m4a1" (attacker_position "6361 4120 -608") (victim_position "6420 4936 -561")
L 07/11/2012 - 16:40:35: "Veilrap<6><STEAM_0:0:4190636><CT>" killed "clutchnasty<8><STEAM_0:1:33443748><TERRORIST>" with "aug" (attacker_position "5769 4435 -377") (victim_position "5762 4418 -440")
L 07/11/2012 - 16:40:45: "tomwall<3><STEAM_0:1:30783438><CT>" killed "PJofT35<7><STEAM_0:0:32612111><TERRORIST>" with "m4a1" (attacker_position "6152 4383 -859") (victim_position "6383 4899 -544")
L 07/11/2012 - 16:40:47: "Veilrap<6><STEAM_0:0:4190636><CT>" killed "where's-the-ammo<4><STEAM_0:0:32369201><TERRORIST>" with "aug" (headshot) (attacker_position "5029 4480 -608") (victim_position "5440 4904 -543")
L 07/11/2012 - 16:41:19: "clutchnasty<8><STEAM_0:1:33443748><TERRORIST>" killed "tomwall<3><STEAM_0:1:30783438><CT>" with "ak47" (attacker_position "4946 4485 -608") (victim_position "4942 4812 -665")
L 07/11/2012 - 16:41:55: "Panarchus<2><STEAM_0:1:17858699><CT>" killed "clutchnasty<8><STEAM_0:1:33443748><TERRORIST>" with "m4a1" (attacker_position "5710 3764 -588") (victim_position "5396 3761 -544")
L 07/11/2012 - 16:41:55: "PJofT35<7><STEAM_0:0:32612111><TERRORIST>" killed "Panarchus<2><STEAM_0:1:17858699><CT>" with "sg552" (attacker_position "6336 3708 -608") (victim_position "5691 3761 -561")
L 07/11/2012 - 16:42:07: "Veilrap<6><STEAM_0:0:4190636><CT>" killed "where's-the-ammo<4><STEAM_0:0:32369201><TERRORIST>" with "aug" (headshot) (attacker_position "4979 4477 -608") (victim_position "5062 4477 -561")
L 07/11/2012 - 16:42:19: "PJofT35<7><STEAM_0:0:32612111><TERRORIST>" killed "Veilrap<6><STEAM_0:0:4190636><CT>" with "sg552" (attacker_position "5264 3776 -736") (victim_position "5061 4348 -793")
L 07/11/2012 - 16:43:02: "where's-the-ammo<4><STEAM_0:0:32369201><TERRORIST>" killed "Veilrap<6><STEAM_0:0:4190636><CT>" with "g3sg1" (attacker_position "5759 4137 -506") (victim_position "5758 4413 -459")
L 07/11/2012 - 16:43:05: "tomwall<3><STEAM_0:1:30783438><CT>" killed "clutchnasty<8><STEAM_0:1:33443748><TERRORIST>" with "m4a1" (headshot) (attacker_position "6768 4993 -608") (victim_position "7088 4951 -798")
L 07/11/2012 - 16:43:23: "Panarchus<2><STEAM_0:1:17858699><CT>" killed "PJofT35<7><STEAM_0:0:32612111><TERRORIST>" with "aug" (attacker_position "4918 4460 -608") (victim_position "6393 4930 -544")
L 07/11/2012 - 16:44:01: "where's-the-ammo<4><STEAM_0:0:32369201><TERRORIST>" killed "tomwall<3><STEAM_0:1:30783438><CT>" with "g3sg1" (headshot) (attacker_position "6666 4174 -608") (victim_position "6452 4036 -544")
L 07/11/2012 - 16:44:07: "where's-the-ammo<4><STEAM_0:0:32369201><TERRORIST>" killed "Panarchus<2><STEAM_0:1:17858699><CT>" with "g3sg1" (attacker_position "6612 4174 -608") (victim_position "6420 3975 -544")
