L 07/11/2012 - 17:46:12: "Keemak<13><STEAM_0:0:6113698><CT>" killed "Panarchus<2><STEAM_0:1:17858699><TERRORIST>" with "m4a1" (attacker_position "-1488 -3 96") (victim_position "-1522 -112 100")
L 07/11/2012 - 17:46:39: "careymichael<11><STEAM_0:1:783955><TERRORIST>" killed "Keemak<13><STEAM_0:0:6113698><CT>" with "sg552" (attacker_position "-1772 1820 10") (victim_position "-1799 2084 76")
L 07/11/2012 - 17:46:48: "Veilrap<6><STEAM_0:0:4190636><TERRORIST>" killed "Henry<12><STEAM_0:1:53104189><CT>" with "sg552" (headshot) (attacker_position "-1928 1075 32") (victim_position "-1940 1794 96")
L 07/11/2012 - 17:47:05: "Panarchus<2><STEAM_0:1:17858699><TERRORIST>" killed "where's-the-ammo<4><STEAM_0:0:32369201><CT>" with "g3sg1" (attacker_position "-405 -915 120") (victim_position "-440 1504 -58")
L 07/11/2012 - 17:47:06: "careymichael<11><STEAM_0:1:783955><TERRORIST>" killed "tomwall<3><STEAM_0:1:30783438><CT>" with "sg552" (attacker_position "706 1013 2") (victim_position "1307 1051 65")
L 07/11/2012 - 17:47:37: "Keemak<13><STEAM_0:0:6113698><CT>" killed "Veilrap<6><STEAM_0:0:4190636><TERRORIST>" with "usp" (attacker_position "341 2081 -125") (victim_position "1269 2102 72")
L 07/11/2012 - 17:47:40: "revenger<9><STEAM_0:0:17255624><TERRORIST>" killed "Henry<12><STEAM_0:1:53104189><CT>" with "ump45" (attacker_position "357 1932 96") (victim_position "339 1379 64")
L 07/11/2012 - 17:47:44: "Panarchus<2><STEAM_0:1:17858699><TERRORIST>" killed "clutchnasty<8><STEAM_0:1:33443748><CT>" with "g3sg1" (attacker_position "1488 3056 141") (victim_position "1427 870 66")
L 07/11/2012 - 17:47:48: "PJofT35<7><STEAM_0:0:32612111><TERRORIST>" killed "Keemak<13><STEAM_0:0:6113698><CT>" with "sg552" (attacker_position "1280 2958 132") (victim_position "1222 2823 194")
L 07/11/2012 - 17:47:55: "revenger<9><STEAM_0:0:17255624><TERRORIST>" killed "lubahou<16><STEAM_0:1:52664969><CT>" with "m4a1" (attacker_position "253 2385 -127") (victim_position "158 2247 -62")
L 07/11/2012 - 17:48:23: "careymichael<11><STEAM_0:1:783955><TERRORIST>" killed "tomwall<3><STEAM_0:1:30783438><CT>" with "sg552" (attacker_position "-1231 1062 16") (victim_position "-1578 1053 96")
L 07/11/2012 - 17:48:45: "Veilrap<6><STEAM_0:0:4190636><TERRORIST>" killed "Henry<12><STEAM_0:1:53104189><CT>" with "m249" (attacker_position "287 1823 96") (victim_position "297 1633 72")
L 07/11/2012 - 17:48:55: "lubahou<16><STEAM_0:1:52664969><CT>" killed "Veilrap<6><STEAM_0:0:4190636><TERRORIST>" with "m4a1" (attacker_position "379 1891 96") (victim_position "296 2088 160")
L 07/11/2012 - 17:49:15: "PJofT35<7><STEAM_0:0:32612111><TERRORIST>" killed "lubahou<16><STEAM_0:1:52664969><CT>" with "sg552" (attacker_position "-412 1392 -123") (victim_position "-412 1648 -62")
L 07/11/2012 - 17:49:18: "revenger<9><STEAM_0:0:17255624><TERRORIST>" killed "where's-the-ammo<4><STEAM_0:0:32369201><CT>" with "awp" (attacker_position "1463 2281 12") (victim_position "807 2211 12")
L 07/11/2012 - 17:49:20: "PJofT35<7><STEAM_0:0:32612111><TERRORIST>" killed "Keemak<13><STEAM_0:0:6113698><CT>" with "sg552" (headshot) (attacker_position "-5 2158 -126") (victim_position "501 2237 -58")
L 07/11/2012 - 17:49:21: "PJofT35<7><STEAM_0:0:32612111><TERRORIST>" killed "clutchnasty<8><STEAM_0:1:33443748><CT>" with "sg552" (attacker_position "76 2201 -126") (victim_position "1008 2384 75")
